id,porepressure,x,y,z
0,1004799.8411953,1,10,0
0.19191919191919,1004519.6237943,1.1919191919192,10,0
0.38383838383838,1004280.3906224,1.3838383838384,10,0
0.57575757575758,1004072.1388363,1.5757575757576,10,0
0.76767676767677,1003888.4812829,1.7676767676768,10,0
0.95959595959596,1003722.636925,1.959595959596,10,0
1.1515151515152,1003573.4258044,2.1515151515152,10,0
1.3434343434343,1003436.6984221,2.3434343434343,10,0
1.5353535353535,1003310.3407414,2.5353535353535,10,0
1.7272727272727,1003193.4881895,2.7272727272727,10,0
1.9191919191919,1003083.8635112,2.9191919191919,10,0
2.1111111111111,1002982.3757805,3.1111111111111,10,0
2.3030303030303,1002886.8978505,3.3030303030303,10,0
2.4949494949495,1002795.9848903,3.4949494949495,10,0
2.6868686868687,1002710.3675591,3.6868686868687,10,0
2.8787878787879,1002629.629782,3.8787878787879,10,0
3.0707070707071,1002551.0339536,4.0707070707071,10,0
3.2626262626263,1002478.3311239,4.2626262626263,10,0
3.4545454545455,1002407.0770233,4.4545454545455,10,0
3.6464646464646,1002339.8164792,4.6464646464646,10,0
3.8383838383838,1002274.9138226,4.8383838383838,10,0
4.030303030303,1002212.3622781,5.030303030303,10,0
4.2222222222222,1002152.8619542,5.2222222222222,10,0
4.4141414141414,1002094.5619219,5.4141414141414,10,0
4.6060606060606,1002039.1748844,5.6060606060606,10,0
4.7979797979798,1001985.3459175,5.7979797979798,10,0
4.989898989899,1001932.7611464,5.989898989899,10,0
5.1818181818182,1001882.7444694,6.1818181818182,10,0
5.3737373737374,1001832.9678292,6.3737373737374,10,0
5.5656565656566,1001785.9167777,6.5656565656566,10,0
5.7575757575758,1001739.2602345,6.7575757575758,10,0
5.9494949494949,1001694.7891302,6.9494949494949,10,0
6.1414141414141,1001650.5779913,7.1414141414141,10,0
6.3333333333333,1001608.6524647,7.3333333333333,10,0
6.5252525252525,1001567.1469435,7.5252525252525,10,0
6.7171717171717,1001526.4596405,7.7171717171717,10,0
6.9090909090909,1001487.3356804,7.9090909090909,10,0
7.1010101010101,1001448.5886167,8.1010101010101,10,0
7.2929292929293,1001411.593279,8.2929292929293,10,0
7.4848484848485,1001374.9912929,8.4848484848485,10,0
7.6767676767677,1001338.4699193,8.6767676767677,10,0
7.8686868686869,1001304.1092494,8.8686868686869,10,0
8.0606060606061,1001269.9281693,9.0606060606061,10,0
8.2525252525253,1001235.7279545,9.2525252525253,10,0
8.4444444444444,1001202.9374078,9.4444444444444,10,0
8.6363636363636,1001170.980265,9.6363636363636,10,0
8.8282828282828,1001139.0231222,9.8282828282828,10,0
9.020202020202,1001108.0634082,10.020202020202,10,0
9.2121212121212,1001077.7651313,10.212121212121,10,0
9.4040404040404,1001047.8255064,10.40404040404,10,0
9.5959595959596,1001018.5229733,10.59595959596,10,0
9.7878787878788,1000989.9735011,10.787878787879,10,0
9.979797979798,1000961.4475529,10.979797979798,10,0
10.171717171717,1000933.6040415,11.171717171717,10,0
10.363636363636,1000906.7034407,11.363636363636,10,0
10.555555555556,1000879.8028399,11.555555555556,10,0
10.747474747475,1000853.1305708,11.747474747475,10,0
10.939393939394,1000827.462582,11.939393939394,10,0
11.131313131313,1000801.791959,12.131313131313,10,0
11.323232323232,1000776.2185708,12.323232323232,10,0
11.515151515152,1000751.4531875,12.515151515152,10,0
11.707070707071,1000727.5281925,12.707070707071,10,0
11.89898989899,1000703.6031975,12.89898989899,10,0
12.090909090909,1000679.6782025,13.090909090909,10,0
12.282828282828,1000655.9920726,13.282828282828,10,0
12.474747474747,1000633.3573734,13.474747474747,10,0
12.666666666667,1000610.907473,13.666666666667,10,0
12.858585858586,1000588.4575726,13.858585858586,10,0
13.050505050505,1000565.9892456,14.050505050505,10,0
13.242424242424,1000544.4983859,14.242424242424,10,0
13.434343434343,1000523.2663553,14.434343434343,10,0
13.626262626263,1000502.0343247,14.626262626263,10,0
13.818181818182,1000480.8022941,14.818181818182,10,0
14.010101010101,1000460.1707123,15.010101010101,10,0
14.20202020202,1000440.0303741,15.20202020202,10,0
14.393939393939,1000419.9680848,15.393939393939,10,0
14.585858585859,1000399.9057956,15.585858585859,10,0
14.777777777778,1000380.2690472,15.777777777778,10,0
14.969696969697,1000360.977808,15.969696969697,10,0
15.161616161616,1000341.8536543,16.161616161616,10,0
15.353535353535,1000322.8575971,16.353535353535,10,0
15.545454545455,1000304.0954668,16.545454545455,10,0
15.737373737374,1000285.8238197,16.737373737374,10,0
15.929292929293,1000267.5521727,16.929292929293,10,0
16.121212121212,1000249.3016089,17.121212121212,10,0
16.313131313131,1000231.2570634,17.313131313131,10,0
16.505050505051,1000213.9185852,17.505050505051,10,0
16.69696969697,1000196.6041216,17.69696969697,10,0
16.888888888889,1000179.2896581,17.888888888889,10,0
17.080808080808,1000161.9751945,18.080808080808,10,0
17.272727272727,1000144.6712876,18.272727272727,10,0
17.464646464646,1000128.2429843,18.464646464646,10,0
17.656565656566,1000111.8436715,18.656565656566,10,0
17.848484848485,1000095.4443586,18.848484848485,10,0
18.040404040404,1000079.0450458,19.040404040404,10,0
18.232323232323,1000062.7733251,19.232323232323,10,0
18.424242424242,1000047.0799939,19.424242424242,10,0
18.616161616162,1000031.3866626,19.616161616162,10,0
18.808080808081,1000015.6933313,19.808080808081,10,0
19,1000000,20,10,0
